timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732725043057,367,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-1,text,true,,999,553,12,12,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,367,0,60
1732725043093,441,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-2,text,true,,999,553,15,15,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,441,0,48
1732725043125,531,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-3,text,true,,999,553,19,19,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,531,0,49
1732725043229,543,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-6,text,true,,999,553,22,22,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,543,0,49
1732725043253,634,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-7,text,true,,999,553,26,26,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,634,0,48
1732725043323,579,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-9,text,true,,999,553,26,26,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,579,0,49
1732725043386,839,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-11,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,839,0,43
1732725043419,1035,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-12,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1035,0,45
1732725043155,1301,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-4,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1301,0,291
1732725043192,1290,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-5,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1290,0,280
1732725043452,1033,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-13,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1033,0,46
1732725043519,1197,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-15,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1197,0,48
1732725043552,1164,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-16,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1164,0,49
1732725043355,1467,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-10,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1467,0,277
1732725043587,1454,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-17,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1454,0,46
1732725043618,1540,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-18,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1540,0,46
1732725043653,1507,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-19,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1507,0,44
1732725043685,1691,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-20,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1691,0,51
1732725043720,1656,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-21,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1656,0,49
1732725043814,1781,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-24,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1781,0,48
1732725043753,1842,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-22,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1842,0,47
1732725043851,1867,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-25,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1867,0,46
1732725043883,2052,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-26,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2052,0,47
1732725043916,2133,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-27,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2133,0,46
1732725043947,2104,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-28,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2104,0,48
1732725043979,2181,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-29,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2181,0,47
1732725044016,2250,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-30,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2250,0,46
1732725043291,3087,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-8,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,3087,0,1046
1732725043488,3036,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-14,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,3036,0,1047
1732725043782,2876,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-23,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,2876,0,1055
1732725043426,3525,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-1,text,true,,5032,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3525,0,0
1732725043054,3892,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,6031,1277,30,30,null,3892,8,60
1732725046954,157,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-1,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,157,0,0
1732725043657,3584,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-3,text,true,,5442,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3584,0,0
1732725043124,4115,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,6441,1277,30,30,null,4115,4,49
1732725043535,3847,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-2,text,true,,5701,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3847,0,0
1732725043091,4288,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,6700,1277,30,30,null,4288,4,48
1732725047244,163,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-3,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,163,0,0
1732725047384,149,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-2,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,149,0,0
1732725043773,3806,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-6,text,true,,5099,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3806,0,0
1732725043227,4349,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,6098,1277,30,30,null,4349,4,49
1732725047581,145,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-6,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,145,0,0
1732725043887,3844,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-7,text,true,,5441,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3844,0,0
1732725043252,4478,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,6440,1277,30,30,null,4478,3,48
1732725047734,159,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-7,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,159,0,0
1732725044225,3743,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-11,text,true,,5209,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3743,0,0
1732725043386,4582,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,6208,1277,30,30,null,4582,1,43
1732725044455,3532,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-12,text,true,,5979,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3532,0,0
1732725043418,4567,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-12,,true,,6978,1277,30,30,null,4567,3,45
1732725044482,3540,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-5,text,true,,4872,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3540,0,0
1732725043191,4830,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,5871,1277,30,30,null,4830,1,280
1732725043903,4129,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-9,text,true,,5434,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,4129,0,0
1732725043322,4708,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,6433,1277,30,30,null,4708,3,49
1732725047969,167,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-11,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,167,0,0
1732725044458,3786,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-4,text,true,,5190,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3786,0,0
1732725043154,5087,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,6189,1277,30,30,null,5087,4,291
1732725047988,262,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-12,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,262,0,0
1732725044718,3537,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-16,text,true,,5315,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3537,0,0
1732725043552,4701,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,6314,1277,30,30,null,4701,2,49
1732725044823,3434,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-10,text,true,,5401,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3434,0,0
1732725043355,4901,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,6400,1277,30,30,null,4901,1,277
1732725044485,3786,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-13,text,true,,5888,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3786,0,0
1732725043452,4819,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,6887,1277,30,30,null,4819,1,46
1732725048023,344,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-5,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,344,0,0
1732725044718,3652,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-15,text,true,,6137,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3652,0,0
1732725043518,4849,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,7136,1277,30,30,null,4849,4,48
1732725048035,450,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-9,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,450,0,0
1732725045041,3449,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-17,text,true,,6307,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3449,0,0
1732725043586,4903,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,7306,1277,30,30,null,4903,2,46
1732725045159,3349,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-18,text,true,,5559,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3349,0,0
1732725043617,4889,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,6558,1277,30,30,null,4889,3,46
1732725045161,3357,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-19,text,true,,5720,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3357,0,0
1732725043652,4864,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,6719,1277,30,30,null,4864,2,44
1732725048245,405,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-4,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,405,0,0
1732725045378,3257,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-21,text,true,,5963,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3257,0,0
1732725043718,4913,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-21,,true,,6962,1277,30,30,null,4913,25,49
1732725048256,505,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-16,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,505,0,0
1732725045639,3125,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-22,text,true,,5710,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3125,0,0
1732725043752,4967,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-22,,true,,6709,1277,30,30,null,4967,46,47
1732725048258,610,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-10,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,610,0,0
1732725045639,3230,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-24,text,true,,5292,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3230,0,0
1732725043813,5011,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-24,,true,,6291,1277,30,30,null,5011,46,48
1732725048272,704,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-13,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,704,0,0
1732725045936,3040,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-26,text,true,,5848,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3040,0,0
1732725043882,5092,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-26,,true,,6847,1277,30,30,null,5092,2,47
1732725045719,3260,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-25,text,true,,5751,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3260,0,0
1732725043850,5127,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-25,,true,,6750,1277,30,30,null,5127,3,46
1732725045379,3636,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-20,text,true,,6264,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3636,0,0
1732725043684,5327,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,7263,1277,30,30,null,5327,4,51
1732725046161,2928,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-29,text,true,,5906,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2928,0,0
1732725043979,5109,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-29,,true,,6905,1277,30,30,null,5109,1,47
1732725046051,3039,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-27,text,true,,5303,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3039,0,0
1732725043915,5172,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-27,,true,,6302,1277,30,30,null,5172,3,46
1732725046053,3064,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-28,text,true,,5759,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3064,0,0
1732725046268,2837,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-30,text,true,,5804,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2837,0,0
1732725048371,733,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-15,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,733,0,0
1732725044015,5087,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-30,,true,,6803,1277,30,30,null,5087,54,46
1732725043946,5168,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-28,,true,,6758,1277,30,30,null,5168,42,48
1732725046525,2690,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-14,text,true,,6346,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2690,0,0
1732725043487,5726,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,7345,1277,30,30,null,5726,3,1047
1732725046379,2941,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-8,text,true,,5525,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2941,0,0
1732725043290,6028,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,6524,1277,30,30,null,6028,2,1046
1732725048491,830,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-17,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,830,0,0
1732725046658,2670,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-23,text,true,,5634,724,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2670,0,0
1732725043781,5546,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-23,,true,,6633,1277,30,30,null,5546,1,1055
1732725048510,922,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-18,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,922,0,0
1732725048519,933,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-19,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,933,0,0
1732725048765,920,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-22,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,920,0,0
1732725048656,1029,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-21,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1029,0,0
1732725048870,920,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-24,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,920,0,0
1732725048977,1035,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,200,OK,Thread Group 1-26,text,true,,999,553,30,30,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/login,1035,0,0
